HOTEL_ID,ROOM_ID,LISTING_ID
14404782,1440478202,14404782-1440478202
14404783,1440478302,14404783-1440478302
14406887,1440688701,14406887-1440688701
14406887,1440688702,14406887-1440688702
14406887,1440688703,14406887-1440688703
14407312,1440731201,14407312-1440731201
14411268,1441126801,14411268-1441126801
14411657,1441165701,14411657-1441165701
14412823,1441282302,14412823-1441282302
14418789,1441878901,14418789-1441878901
14421144,1442114401,14421144-1442114401
14425081,1442508102,14425081-1442508102
14425508,1442550802,14425508-1442550802
14425672,1442567202,14425672-1442567202
14425926,1442592602,14425926-1442592602
14426124,1442612401,14426124-1442612401
14431069,1443106901,14431069-1443106901
14431069,1443106902,14431069-1443106902
14431395,1443139501,14431395-1443139501
14431466,1443146601,14431466-1443146601
14431639,1443163901,14431639-1443163901
14431639,1443163902,14431639-1443163902
14435056,1443505602,14435056-1443505602
14435594,1443559401,14435594-1443559401
14436524,1443652401,14436524-1443652401
14436955,1443695502,14436955-1443695502
14437490,1443749002,14437490-1443749002
14437803,1443780301,14437803-1443780301
14437853,1443785301,14437853-1443785301
14437966,1443796601,14437966-1443796601
14438403,1443840301,14438403-1443840301
14438881,1443888102,14438881-1443888102
14438979,1443897901,14438979-1443897901
14439941,1443994101,14439941-1443994101
14443652,1444365201,14443652-1444365201
14443675,1444367501,14443675-1444367501
14443821,1444382101,14443821-1444382101
14444097,1444409702,14444097-1444409702
14445397,1444539701,14445397-1444539701
14447350,1444735001,14447350-1444735001
14447350,1444735002,14447350-1444735002
14447544,1444754402,14447544-1444754402
14450782,1445078201,14450782-1445078201
14450782,1445078202,14450782-1445078202
14450782,1445078203,14450782-1445078203
14450782,1445078204,14450782-1445078204
14450782,1445078205,14450782-1445078205
14450782,1445078206,14450782-1445078206
14450782,1445078207,14450782-1445078207
14454458,1445445801,14454458-1445445801
14458197,1445819701,14458197-1445819701
14459105,1445910502,14459105-1445910502
14461604,1446160401,14461604-1446160401
14461604,1446160402,14461604-1446160402
14462085,1446208501,14462085-1446208501
14462085,1446208502,14462085-1446208502
14462461,1446246101,14462461-1446246101
14468451,1446845101,14468451-1446845101
14468897,1446889702,14468897-1446889702
14474417,1447441701,14474417-1447441701
14480611,1448061101,14480611-1448061101
14480611,1448061103,14480611-1448061103
14487137,1448713702,14487137-1448713702
14487166,1448716602,14487166-1448716602
14488719,1448871901,14488719-1448871901
14488719,1448871902,14488719-1448871902
14494595,1449459501,14494595-1449459501
14495399,1449539901,14495399-1449539901
14495399,1449539902,14495399-1449539902
14495399,1449539903,14495399-1449539903
14496774,1449677401,14496774-1449677401
14501844,1450184401,14501844-1450184401
14504247,1450424701,14504247-1450424701
14504340,1450434001,14504340-1450434001
14504673,1450467301,14504673-1450467301
14504980,1450498001,14504980-1450498001
14505249,1450524901,14505249-1450524901
14505708,1450570801,14505708-1450570801
14509252,1450925201,14509252-1450925201
14510075,1451007502,14510075-1451007502
14510485,1451048501,14510485-1451048501
14510485,1451048502,14510485-1451048502
14510485,1451048503,14510485-1451048503
14510485,1451048504,14510485-1451048504
14510893,1451089301,14510893-1451089301
14510893,1451089302,14510893-1451089302
14511076,1451107601,14511076-1451107601
14511076,1451107602,14511076-1451107602
14512000,1451200001,14512000-1451200001
14517509,1451750901,14517509-1451750901
14517509,1451750902,14517509-1451750902
14525317,1452531701,14525317-1452531701
14525671,1452567101,14525671-1452567101
14530454,1453045401,14530454-1453045401
14536407,1453640702,14536407-1453640702
14539846,1453984601,14539846-1453984601
14539919,1453991901,14539919-1453991901
14539919,1453991902,14539919-1453991902
14543664,1454366401,14543664-1454366401
14548505,1454850501,14548505-1454850501
14556130,1455613001,14556130-1455613001
14556572,1455657201,14556572-1455657201
14557437,1455743701,14557437-1455743701
14560300,1456030001,14560300-1456030001
14560300,1456030002,14560300-1456030002
14561796,1456179601,14561796-1456179601
14562395,1456239501,14562395-1456239501
14563080,1456308001,14563080-1456308001
14563103,1456310301,14563103-1456310301
14563350,1456335001,14563350-1456335001
14563543,1456354301,14563543-1456354301
14563618,1456361801,14563618-1456361801
14563649,1456364902,14563649-1456364902
14564126,1456412601,14564126-1456412601
14564716,1456471601,14564716-1456471601
14564952,1456495201,14564952-1456495201
14568499,1456849901,14568499-1456849901
14569385,1456938501,14569385-1456938501
14569399,1456939901,14569399-1456939901
14569541,1456954101,14569541-1456954101
14569628,1456962801,14569628-1456962801
14569628,1456962802,14569628-1456962802
14569628,1456962803,14569628-1456962803
14569628,1456962804,14569628-1456962804
14569628,1456962805,14569628-1456962805
14571294,1457129401,14571294-1457129401
14571607,1457160701,14571607-1457160701
14571607,1457160702,14571607-1457160702
14574707,1457470701,14574707-1457470701
14576429,1457642901,14576429-1457642901
14576429,1457642902,14576429-1457642902
14576429,1457642903,14576429-1457642903
14576429,1457642904,14576429-1457642904
14576429,1457642905,14576429-1457642905
14579920,1457992001,14579920-1457992001
14580112,1458011201,14580112-1458011201
14580260,1458026002,14580260-1458026002
14580300,1458030001,14580300-1458030001
14580506,1458050601,14580506-1458050601
14581135,1458113501,14581135-1458113501
14582910,1458291001,14582910-1458291001
14583011,1458301101,14583011-1458301101
14583268,1458326801,14583268-1458326801
14588330,1458833002,14588330-1458833002
14588343,1458834302,14588343-1458834302
14593137,1459313701,14593137-1459313701
14594451,1459445101,14594451-1459445101
14594858,1459485801,14594858-1459485801
14602291,1460229101,14602291-1460229101
14603514,1460351401,14603514-1460351401
14603514,1460351402,14603514-1460351402
14604736,1460473601,14604736-1460473601
14610031,1461003101,14610031-1461003101
14610885,1461088502,14610885-1461088502
14610885,1461088503,14610885-1461088503
14610885,1461088504,14610885-1461088504
14611985,1461198501,14611985-1461198501
14612227,1461222701,14612227-1461222701
14612232,1461223201,14612232-1461223201
14615683,1461568302,14615683-1461568302
14615953,1461595301,14615953-1461595301
14617112,1461711201,14617112-1461711201
14617410,1461741001,14617410-1461741001
14617410,1461741002,14617410-1461741002
14617410,1461741003,14617410-1461741003
14617410,1461741004,14617410-1461741004
14617509,1461750901,14617509-1461750901
14619346,1461934601,14619346-1461934601
14621179,1462117901,14621179-1462117901
14622023,1462202301,14622023-1462202301
14622064,1462206401,14622064-1462206401
14625954,1462595401,14625954-1462595401
14627393,1462739301,14627393-1462739301
14628944,1462894401,14628944-1462894401
14632466,1463246601,14632466-1463246601
14634818,1463481801,14634818-1463481801
14634886,1463488601,14634886-1463488601
14635841,1463584101,14635841-1463584101
14636981,1463698101,14636981-1463698101
14646564,1464656401,14646564-1464656401
14647337,1464733701,14647337-1464733701
14647547,1464754701,14647547-1464754701
14647971,1464797101,14647971-1464797101
14647971,1464797102,14647971-1464797102
14651492,1465149201,14651492-1465149201
14651943,1465194301,14651943-1465194301
14652445,1465244501,14652445-1465244501
14652846,1465284601,14652846-1465284601
14652895,1465289501,14652895-1465289501
14655696,1465569601,14655696-1465569601
14655760,1465576001,14655760-1465576001
14660742,1466074201,14660742-1466074201
14668826,1466882601,14668826-1466882601
14669029,1466902901,14669029-1466902901
14669029,1466902902,14669029-1466902902
14669029,1466902903,14669029-1466902903
14669444,1466944401,14669444-1466944401
14676680,1467668001,14676680-1467668001
14676790,1467679001,14676790-1467679001
14676790,1467679002,14676790-1467679002
14676790,1467679003,14676790-1467679003
14676790,1467679004,14676790-1467679004
14676790,1467679005,14676790-1467679005
14676858,1467685801,14676858-1467685801
14681039,1468103901,14681039-1468103901
14682431,1468243101,14682431-1468243101
14687625,1468762501,14687625-1468762501
14689345,1468934501,14689345-1468934501
14689438,1468943801,14689438-1468943801
14689488,1468948801,14689488-1468948801
14689488,1468948802,14689488-1468948802
14694451,1469445101,14694451-1469445101
14695869,1469586901,14695869-1469586901
14697918,1469791801,14697918-1469791801
14697918,1469791802,14697918-1469791802
14697918,1469791803,14697918-1469791803
14699183,1469918301,14699183-1469918301
14699256,1469925601,14699256-1469925601
14702027,1470202701,14702027-1470202701
14702322,1470232201,14702322-1470232201
14709823,1470982301,14709823-1470982301
14710304,1471030401,14710304-1471030401
14716603,1471660301,14716603-1471660301
14720487,1472048701,14720487-1472048701
14723547,1472354701,14723547-1472354701
14724062,1472406201,14724062-1472406201
14727450,1472745002,14727450-1472745002
14729162,1472916201,14729162-1472916201
14734518,1473451801,14734518-1473451801
14734650,1473465001,14734650-1473465001
14737350,1473735001,14737350-1473735001
14737704,1473770401,14737704-1473770401
14738112,1473811201,14738112-1473811201
14738112,1473811202,14738112-1473811202
14738112,1473811203,14738112-1473811203
14738112,1473811204,14738112-1473811204
14739846,1473984601,14739846-1473984601
14740712,1474071201,14740712-1474071201
14740963,1474096301,14740963-1474096301
14741025,1474102501,14741025-1474102501
14741025,1474102502,14741025-1474102502
14741101,1474110101,14741101-1474110101
14749778,1474977801,14749778-1474977801
14749940,1474994001,14749940-1474994001
14754405,1475440501,14754405-1475440501
14756755,1475675501,14756755-1475675501
14756755,1475675502,14756755-1475675502
14756755,1475675503,14756755-1475675503
14761742,1476174201,14761742-1476174201
14762182,1476218201,14762182-1476218201
14767337,1476733701,14767337-1476733701
14768039,1476803901,14768039-1476803901
14768039,1476803902,14768039-1476803902
14768039,1476803903,14768039-1476803903
14768039,1476803904,14768039-1476803904
14771890,1477189001,14771890-1477189001
14772538,1477253801,14772538-1477253801
14772658,1477265801,14772658-1477265801
14773368,1477336801,14773368-1477336801
14775127,1477512701,14775127-1477512701
14775277,1477527701,14775277-1477527701
14775615,1477561501,14775615-1477561501
14776671,1477667101,14776671-1477667101
14779801,1477980101,14779801-1477980101
14781349,1478134901,14781349-1478134901
14781501,1478150101,14781501-1478150101
14784161,1478416101,14784161-1478416101
14785223,1478522301,14785223-1478522301
14785589,1478558901,14785589-1478558901
14786275,1478627501,14786275-1478627501
14788279,1478827901,14788279-1478827901
14788308,1478830801,14788308-1478830801
14788633,1478863301,14788633-1478863301
14788881,1478888101,14788881-1478888101
14789132,1478913201,14789132-1478913201
14789319,1478931901,14789319-1478931901
14792421,1479242101,14792421-1479242101
14793388,1479338801,14793388-1479338801
14793388,1479338802,14793388-1479338802
14794241,1479424101,14794241-1479424101
14794241,1479424102,14794241-1479424102
14797654,1479765401,14797654-1479765401
14798188,1479818801,14798188-1479818801
14798349,1479834901,14798349-1479834901
14798386,1479838601,14798386-1479838601
14799275,1479927501,14799275-1479927501
14799292,1479929201,14799292-1479929201
14799405,1479940501,14799405-1479940501
14799424,1479942401,14799424-1479942401
14799517,1479951701,14799517-1479951701
14799532,1479953201,14799532-1479953201
14805359,1480535901,14805359-1480535901
14805498,1480549801,14805498-1480549801
14805879,1480587901,14805879-1480587901
14810465,1481046501,14810465-1481046501
14810684,1481068402,14810684-1481068402
14810687,1481068702,14810687-1481068702
14810694,1481069402,14810694-1481069402
14810897,1481089701,14810897-1481089701
14810897,1481089702,14810897-1481089702
14810897,1481089703,14810897-1481089703
14811819,1481181901,14811819-1481181901
14811946,1481194601,14811946-1481194601
14814985,1481498501,14814985-1481498501
14816549,1481654901,14816549-1481654901
14816549,1481654902,14816549-1481654902
14816555,1481655501,14816555-1481655501
14818772,1481877201,14818772-1481877201
14818772,1481877202,14818772-1481877202
14818772,1481877203,14818772-1481877203
14819402,1481940201,14819402-1481940201
14823738,1482373801,14823738-1482373801
14824465,1482446501,14824465-1482446501
14826055,1482605501,14826055-1482605501
14830951,1483095101,14830951-1483095101
14831362,1483136201,14831362-1483136201
14831363,1483136301,14831363-1483136301
14832332,1483233201,14832332-1483233201
14833145,1483314501,14833145-1483314501
14833145,1483314504,14833145-1483314504
14837733,1483773301,14837733-1483773301
14838478,1483847801,14838478-1483847801
14841021,1484102101,14841021-1484102101
14841685,1484168501,14841685-1484168501
14842951,1484295101,14842951-1484295101
14842951,1484295102,14842951-1484295102
14842951,1484295103,14842951-1484295103
14842951,1484295104,14842951-1484295104
14842951,1484295105,14842951-1484295105
14845007,1484500701,14845007-1484500701
14847301,1484730101,14847301-1484730101
14850986,1485098601,14850986-1485098601
14851611,1485161101,14851611-1485161101
14851997,1485199701,14851997-1485199701
14853361,1485336101,14853361-1485336101
14856683,1485668301,14856683-1485668301
14856941,1485694101,14856941-1485694101
14858572,1485857201,14858572-1485857201
14860647,1486064701,14860647-1486064701
14860794,1486079401,14860794-1486079401
14861589,1486158901,14861589-1486158901
14861589,1486158902,14861589-1486158902
14861911,1486191101,14861911-1486191101
14867329,1486732901,14867329-1486732901
14868160,1486816001,14868160-1486816001
14869058,1486905801,14869058-1486905801
14869393,1486939301,14869393-1486939301
14873147,1487314701,14873147-1487314701
14880344,1488034401,14880344-1488034401
